session,user,Cluster,Distance,Distance Cluster 1,Distance Cluster 2,Distance Cluster 3,Distance Cluster 4,Distance Cluster 5,Distance Cluster 6,Distance Cluster 7,Distance Cluster 8,Distance Cluster 9,Distance Cluster 10
session_0005840196,user16,4,0.2377400726,101.91110447,48.595219451,9.9813804486,0.2377400726,6.479405403,152.97040063,9.834063431,3.2271627638,16.906374617,48.323141668
session_0025450757,user16,3,16.309591568,82.914974231,73.207336488,16.309591568,33.081915144,36.581651925,86.714948258,65.741038945,20.177075969,61.780560174,81.97482477
session_0031637060,user16,7,1.9448989267,112.05292233,50.751708253,21.206546617,3.5200232136,7.2589707137,168.67509819,1.9448989267,13.948573697,13.162509225,40.671514238
session_0064281061,user16,8,1.3999582092,105.02762864,48.314868144,8.9033039149,2.2113643351,10.772232982,164.23076769,17.748194058,1.3999582092,20.944490978,58.60521023
session_0082594441,user16,4,0.4613080837,94.819334739,44.034675548,7.8943705241,0.4613080837,5.7430093164,151.05671579,11.040133172,2.7882865084,13.77481514,44.566680982
session_0083463746,user16,4,0.9656777709,105.20194736,45.965021776,13.476302184,0.9656777709,6.764485004,163.2921527,6.9647726702,6.7557370934,13.065954928,44.695497684
session_0148970615,user16,3,2.6668965403,52.43119417,14.539266694,2.6668965403,13.299959536,9.6827117417,126.48527926,28.714366271,11.045054417,32.186019855,34.926759482
session_0155746039,user16,5,1.4380591786,54.684903142,27.021934335,10.179507939,9.6487006241,1.4380591786,116.60615905,9.4095880184,17.832296476,20.113012002,13.787438794
session_0164409530,user16,1,13.14173671,13.14173671,24.674523178,51.927267801,78.283081489,46.38490198,103.06809011,72.967888804,86.823804738,84.198311977,16.754645548
session_0204804464,user16,4,0.4992672102,95.329746238,42.314586627,7.8876113533,0.4992672102,6.2341663562,153.25295896,11.357141274,2.8885457687,16.633535885,45.655094223
session_0223955219,user16,7,2.8872435838,101.08143992,45.641959089,21.674966331,6.7835517623,6.2668303602,163.64074961,2.8872435838,17.753862835,17.050544977,35.093956694
session_0307733025,user16,4,1.2894835568,88.431819863,39.709647158,9.2461125553,1.2894835568,4.1268961661,153.10384482,8.0527056793,6.2713240325,14.201269225,36.657181205
session_0408822104,user16,9,1.2325650274,115.14246166,62.568715099,37.784000146,24.018297839,24.345002378,172.65241737,22.853760201,34.935356227,1.2325650274,42.393410479
session_0482518942,user16,9,3.7896318781,92.845574082,50.173153374,24.917399606,19.343875216,18.584654492,154.6142699,24.508727804,25.39213618,3.7896318781,37.330468733
session_0668352196,user16,4,1.0088543056,96.069610031,45.809296532,12.523094546,1.0088543056,3.577499354,147.1497095,4.2986934696,7.911021989,13.551360147,37.328393012
session_0729974131,user16,4,0.3274180277,88.794222643,39.511846396,8.0573255767,0.3274180277,3.0974303108,147.57844253,7.3120204507,4.670568005,15.369252025,37.943276846
session_0770188364,user16,3,2.3443286845,70.480690045,33.583640684,2.3443286845,3.1124902812,3.9506439272,131.66083548,15.971107488,3.4970969121,19.604696833,35.994688472
session_0844521549,user16,4,0.7146663408,92.762327665,44.344515113,6.0744977145,0.7146663408,6.4566508966,145.33860157,13.811176621,1.3547636458,19.092745429,47.767879019
session_0859353781,user16,9,10.313131052,141.97772177,76.684682674,61.086708573,34.081085921,31.368825447,201.81067986,16.04451523,55.719546063,10.313131052,43.117471819
session_0953745782,user16,4,0.6981418475,101.80837432,49.036845941,12.383253343,0.6981418475,5.8515629266,158.0160566,7.1043864759,6.0219292297,14.593270864,43.823380564
session_1148126229,user16,8,0.783186497,104.40548345,52.702874387,7.7292049869,7.2501724745,18.109543771,160.5788056,31.468469565,0.783186497,31.984813933,71.45117868
session_1199280052,user16,8,1.6588201915,78.992023798,40.552117766,2.8738950112,3.0829753089,6.2285881651,131.51209836,18.622000419,1.6588201915,22.65691556,44.901631023
session_1256331958,user16,3,7.239188802,38.668800858,35.906560689,7.239188802,21.28793925,11.169340973,71.020410356,33.621119882,20.404959528,41.105362076,27.885401846
session_1271171766,user16,8,3.4283840821,108.6226778,55.076804232,11.632124656,3.571207372,12.103631541,166.7846007,18.155252222,3.4283840821,24.723026317,60.887310348
session_1386411131,user16,8,0.76449514,103.71768683,54.970635459,7.9936974443,5.6081988043,15.52236444,160.77266958,27.231042115,0.76449514,31.24509461,67.949944932
session_1427407488,user16,8,2.6137850208,76.057119848,33.578192645,2.9741217567,4.3575514589,7.6226338854,150.28849671,20.458659257,2.6137850208,24.185027989,44.031792765
session_1484409764,user16,4,1.5078865712,82.563643622,33.674893719,8.5325540038,1.5078865712,1.8188660287,145.03119704,5.8899519572,7.2667898778,14.82322704,31.957794205
session_1535403881,user16,4,0.8441356462,91.429270567,43.458877432,5.6907659508,0.8441356462,6.4694997159,147.32605756,14.372491745,1.2636522068,18.549532794,47.437922933
session_1619535766,user16,8,0.8688871518,85.706758738,36.728770525,3.5987402291,2.8458416604,8.0141620712,146.88715461,19.351736518,0.8688871518,22.913206953,49.637925857
session_1653923890,user16,5,9.7347702656,38.929128856,31.857285237,11.696981255,21.824212828,9.7347702656,72.613359761,27.021645174,25.896708316,34.353098871,17.032321259
session_1667382627,user16,7,0.799763018,93.944151326,45.824173491,20.614301397,6.1941968026,4.1153162423,150.18990184,0.799763018,18.398662546,14.835275057,27.944432548
session_1717253391,user16,5,1.5732895918,81.916168026,33.665727871,9.5797117699,1.8798131829,1.5732895918,143.73917724,4.7377069928,8.752320907,13.784893967,29.358859479
session_1826587360,user16,8,0.4227029628,92.296099862,42.346168473,4.9661534678,2.0166839371,8.7277339066,151.30680988,18.572257503,0.4227029628,21.915006982,52.567078344
session_1857845924,user16,2,11.715931189,68.953578905,11.715931189,38.920391362,39.100891947,23.898175914,161.2022743,28.328810286,52.707051726,43.990787666,23.992458151
session_1927726888,user16,4,1.7132184327,79.176350654,42.066013372,3.9999622765,1.7132184327,4.2118640733,137.11037498,14.176181663,2.372049149,19.208989721,40.080155702
session_1957205172,user16,4,0.5856816878,88.198719168,40.938043528,7.8935694507,0.5856816878,3.3400183576,142.19088825,7.9558174006,4.679722169,16.014749074,38.084751097
session_1976172513,user16,4,1.4326364046,108.12697089,48.75774225,16.226842508,1.4326364046,6.5674349117,165.12734078,4.380287242,8.999452437,14.259142902,43.352258736
session_2000054586,user16,3,1.5166716013,43.977830274,19.370433641,1.5166716013,14.081902509,8.431970387,113.25278027,29.491733631,11.540732289,32.973153585,30.621401376
session_2083267904,user16,9,2.411342486,100.13792819,58.488300745,24.861323712,15.810738978,16.138199236,157.18992832,20.039030006,22.39644195,2.411342486,40.253118294
session_2100509039,user16,9,14.499471104,136.05613024,79.010274984,64.878997673,43.909617801,40.248506278,185.58457298,29.767825617,63.367228156,14.499471104,45.327209711
session_2106017813,user16,4,0.7197146097,99.168479157,41.028367161,11.010768877,0.7197146097,5.8295809095,158.69722819,7.6691865593,5.6339994255,15.231538964,43.014246518
session_2191635812,user16,3,3.7771427962,47.961009851,21.222765057,3.7771427962,10.320473459,4.3356430604,127.95931066,19.632364937,12.070690032,25.286926178,22.662524795
session_2194913037,user16,4,0.3525322507,90.665535955,40.07698691,9.1281969104,0.3525322507,3.1749778963,149.69574249,6.390832711,5.4479301654,14.059541874,37.459577578
session_2393535067,user16,4,1.0642913562,93.223459411,47.071137196,7.2634994234,1.0642913562,5.8884911826,140.14216323,12.597669223,2.6114692494,18.323648028,46.52847901
session_2448679159,user16,7,5.2771651883,102.06245881,55.15678554,36.748900787,18.328129574,13.484872923,172.98871825,5.2771651883,36.188252634,22.579636683,26.858227501
session_2494483407,user16,8,1.0026178468,89.700378679,44.509213685,4.9375252632,1.5558813814,6.9604398713,138.24821811,16.24650505,1.0026178468,20.533845475,48.560269289
session_2504044224,user16,1,9.5533166001,9.5533166001,26.852328672,42.238792968,68.867637964,39.854642601,88.833924181,67.736984734,74.992127015,75.784715981,14.531510649
session_2507081148,user16,3,8.8688314771,24.604917177,30.352312435,8.8688314771,28.745529932,16.080970421,86.744648503,43.004690104,26.419635439,46.602263768,24.227863524
session_2511664006,user16,3,0.9457054904,64.828257912,32.265014415,0.9457054904,4.4367745251,4.2946763331,123.67232346,18.700832049,3.5629469755,22.328830998,35.645472175
session_2636442787,user16,8,0.6725557612,82.615546562,40.796717275,2.9685021189,2.9427411048,7.7458941237,142.38763395,20.13475126,0.6725557612,23.237582649,48.546711648
session_2675887724,user16,5,2.2383247879,84.737255654,35.968298471,10.657240866,2.476824564,2.2383247879,147.75757742,5.2794061332,9.1045224041,15.718761446,32.185255375
session_2683617861,user16,8,0.7340973557,86.642159124,43.542733101,3.6808312314,6.2835615668,13.156741679,150.24857198,28.522230907,0.7340973557,29.351873731,58.703459906
session_2853115772,user16,4,1.1427883955,107.03508864,49.840083602,9.5380664322,1.1427883955,10.122789912,163.41871051,15.397084908,1.4888688473,18.812542434,56.826614034
session_2926423726,user16,4,0.5015624742,91.267949814,44.087433566,9.035368936,0.5015624742,3.4741569082,139.48149295,7.1690448552,5.2189647162,14.648108091,38.578807767
session_2977418379,user16,3,1.4559377512,71.98660798,28.663850549,1.4559377512,6.3377315608,8.8053989024,138.3400919,24.674937283,2.8462159325,26.937930219,46.116932457
session_3067782503,user16,5,0.7173525927,61.127055358,29.146626496,6.6387930845,5.3746718334,0.7173525927,124.17951677,9.0439317643,11.263487553,18.015881688,20.351615556
session_3071944492,user16,3,3.2797883355,54.36757628,40.355344754,3.2797883355,16.796093738,14.276624095,86.515071553,37.936110865,11.06077615,38.825444945,44.179900113
session_3111638188,user16,4,1.4455292274,93.757084519,46.989593934,11.658125435,1.4455292274,3.5564339681,137.0164181,5.5404784797,7.648585426,15.468482813,37.719058278
session_3206758270,user16,2,6.0400897083,45.901898664,6.0400897083,8.9478767672,22.004113035,14.159336899,127.30006418,33.571474688,21.776879538,38.262797875,30.45463829
session_3292709802,user16,7,2.6748742457,119.92088528,54.638756436,39.122332473,16.660871031,14.53507351,181.50380244,2.6748742457,34.20033325,23.520715045,37.246833929
session_3325125266,user16,3,1.6887187076,75.203925504,31.942562131,1.6887187076,4.6299356279,7.9222414691,137.95386204,22.161154744,1.9001331069,25.296702881,45.771193705
session_3348997730,user16,7,1.7708065593,104.12500827,54.387416298,25.713399391,8.4532388753,7.149531018,162.21299641,1.7708065593,21.306685055,16.797570872,33.581704981
session_3349837388,user16,8,1.0575666522,88.496427112,37.159628789,3.9888670558,5.6043359192,12.304444547,151.09340224,26.106278737,1.0575666522,27.812106027,57.516091775
session_3367539943,user16,4,1.4061857539,97.522468038,38.408294954,12.392763051,1.4061857539,5.1170376385,158.19796476,5.8183273992,7.9183509742,12.945837905,38.82423922
session_3398028555,user16,7,1.131309994,94.486953022,48.19014854,26.108242697,10.425650941,6.3547850415,146.93537686,1.131309994,25.321655713,16.202800402,24.533930069
session_3432278825,user16,4,0.1443592022,91.738860377,42.651929905,7.4694991167,0.1443592022,4.5051837666,146.77602301,9.5749996612,3.1811418306,16.08633332,42.138125126
session_3441069300,user16,7,2.2490055383,118.23428641,58.694727975,33.415795467,11.679188587,11.986573723,177.71118642,2.2490055383,27.286336505,16.318301078,37.800845557
session_3554942752,user16,4,0.7795483581,90.928183835,37.823033889,6.1335229944,0.7795483581,5.5972027927,152.23244874,12.49889394,2.119679755,17.464217346,45.27379456
session_3573257812,user16,3,1.231372513,66.812723616,36.096963499,1.231372513,8.7988845227,10.39918222,129.01273299,29.411108793,3.7664935595,29.24969643,46.802121896
session_3583196291,user16,4,2.1781119417,80.571776335,44.982754588,4.2458707403,2.1781119417,5.3061524617,133.9909056,15.585621886,2.2706734837,20.78448358,42.078682504
session_3633594681,user16,8,1.3091278031,87.146948319,43.378420238,3.9390764407,7.9545964019,14.959874886,148.10327972,31.740918541,1.3091278031,31.956702355,62.081446686
session_3641975156,user16,4,0.1949830866,98.065096862,45.969772808,8.5307073665,0.1949830866,6.030322365,153.42750644,10.615089679,2.5501861463,17.279600949,47.31101237
session_3656309644,user16,4,5.7979250066,87.492931946,42.831198038,10.53225567,5.7979250066,7.3469917332,156.40724428,14.771391461,7.8697324134,23.329843541,44.111542105
session_3726985009,user16,5,8.0098531188,74.785092993,55.298676796,27.530761413,18.106623379,8.0098531188,132.66609005,8.9115763927,32.124329057,20.396028646,17.184837786
session_3735635217,user16,5,1.1250581943,60.503772469,31.384810372,6.1569814018,5.4496487749,1.1250581943,128.1772623,10.501120669,10.579057574,17.333385678,21.444958323
session_3758493378,user16,4,1.9396275749,80.503670747,33.904957099,7.8125360854,1.9396275749,2.2428550984,143.77222464,7.6096458988,7.0686835605,14.022212749,32.01198632
session_3780421656,user16,8,0.7548874905,94.621362719,49.677027296,5.6857220046,3.3097716481,10.363960967,136.99781705,21.177811224,0.7548874905,24.372693466,56.225977388
session_3789156921,user16,4,0.8858770495,82.485051834,38.795545141,4.4244568167,0.8858770495,3.9415367171,138.71151084,12.370755589,2.2588425806,18.148125852,40.292551134
session_3974162531,user16,8,0.1405840322,98.801106594,50.782346164,6.4522047345,3.2824851918,11.939670135,155.26049278,22.451000396,0.1405840322,23.980641219,59.696907602
session_3977845081,user16,4,0.7391062516,106.89327099,51.252609381,11.163401124,0.7391062516,8.2641866894,162.32624107,11.464890029,3.196290913,17.72355537,52.74397798
session_4026966824,user16,9,0.4136953547,104.49020424,52.580992679,24.641483274,12.865056699,14.176358254,163.20478046,14.928419511,21.103354122,0.4136953547,38.836931935
session_4061862561,user16,4,0.5874346778,85.537489423,36.968543631,5.7687155678,0.5874346778,3.9711459517,145.12037705,10.611557797,3.1425560286,16.067066443,39.473319204
session_4098547958,user16,8,0.2484949964,100.75886501,50.938959363,6.7779815639,3.8228078312,12.954453452,154.76761978,23.761581236,0.2484949964,25.307647593,62.229031385
session_4224530762,user16,8,1.3637511916,93.571730403,51.129852111,5.4429999258,8.4607837817,17.00481374,140.47615277,33.274150634,1.3637511916,32.95108508,66.591514292
session_4238071281,user16,4,0.5145068167,94.017936771,42.924070914,6.521100175,0.5145068167,6.4225101617,151.65745285,13.132568247,1.5061864303,17.797113642,47.598004898
session_4257599094,user16,8,1.2973406968,86.324788904,43.209173016,4.1768849371,4.4123227444,10.126723043,146.37495764,23.187876528,1.2973406968,23.936844388,52.950772671
session_4265171670,user16,8,0.6222160765,104.21896338,53.024894964,8.0391970328,3.8446176857,13.162479934,158.00930053,22.983641049,0.6222160765,25.807585808,63.755426748
session_4360886220,user16,4,2.0430519806,89.607495347,39.185061059,12.57359221,2.0430519806,2.7912080154,148.12995732,3.474095208,10.00300672,14.291527002,31.848968601
session_4362763028,user16,4,1.4759713078,81.267120207,36.96275291,5.2742126043,1.4759713078,3.9063838645,138.79512081,11.572859184,3.7232350009,18.44938721,37.925487464
session_4432555629,user16,4,0.5725299967,101.33528761,43.657611706,9.0750564353,0.5725299967,7.6312388456,159.54868718,11.922162773,2.6932810233,16.786639068,49.653592142
session_4506008213,user16,5,10.852086871,62.204235576,50.027208499,15.276203398,18.913070537,10.852086871,66.970499942,23.950473465,23.214528103,32.884837613,29.604173317
session_4571061004,user16,4,1.402068929,110.87926295,52.095165959,14.604438554,1.402068929,8.6851346059,167.47857058,8.9356470119,6.3395153988,15.396528871,50.316720677
session_4600074976,user16,4,1.6972185761,78.260561646,32.653860562,6.8904987101,1.6972185761,1.9838008254,145.07906865,7.8544484813,6.4773406682,15.639967485,31.536008058
session_4615055511,user16,9,1.3904977519,112.69959896,60.196344314,36.389096189,20.528122457,19.300602147,172.48745107,15.684865982,33.330967908,1.3904977519,37.326975778
session_4794437261,user16,8,0.9328080433,87.404103015,43.198687614,4.5687640579,1.6691517372,6.9087746652,147.78262324,16.731277621,0.9328080433,20.146181161,47.610683891
